Date,Open,High,Low,Close,Volume,Adj Close,,Adj Close 364 days ago,Diff with a year ago,Diff-percent
30/04/15,209.880005,210.350006,207.619995,208.460007,161304900,205.157007,01/05/14,181.784583,23.37242,0.128572
29/04/15,210.369995,211.289993,209.600006,210.570007,125684900,207.233576,30/04/14,181.765274,25.46830,0.140116
28/04/15,210.740005,211.5,209.330002,211.440002,86863500,208.089786,29/04/14,181.224739,26.86505,0.148242
27/04/15,212.330002,212.479996,210.539993,210.770004,79358100,207.430404,28/04/14,180.384981,27.04542,0.149932
24/04/15,211.660004,211.970001,211.110001,211.649994,61327400,208.29645,25/04/14,179.815475,28.48098,0.158390
23/04/15,210.149994,211.940002,210.009995,211.160004,102585900,207.814224,24/04/14,181.301961,26.51226,0.146233
22/04/15,210.009995,210.850006,208.899994,210.630005,78264600,207.292623,23/04/14,180.935163,26.35746,0.145674
21/04/15,210.669998,210.860001,209.240005,209.600006,72559800,206.278944,22/04/14,181.359873,24.91907,0.137401
20/04/15,209.059998,210.25,208.960007,209.850006,92189500,206.524983,21/04/14,180.539409,25.98557,0.143933
17/04/15,208.940002,209.229996,207.009995,207.949997,191113200,204.655079,18/04/14,179.912005,24.74307,0.137529
16/04/15,210.029999,210.979996,209.789993,210.369995,68934900,207.036733,17/04/14,179.661047,27.37569,0.152374
15/04/15,210.050003,211.039993,209.949997,210.429993,99529300,207.095779,16/04/14,177.798117,29.29766,0.164780
14/04/15,208.850006,209.710007,208.100006,209.490005,75099900,206.170686,15/04/14,176.581913,29.58877,0.167564
13/04/15,209.869995,210.630005,209.029999,209.089996,74436600,205.777015,14/04/14,175.201605,30.57541,0.174516
10/04/15,209.199997,210.089996,208.960007,210.039993,72722900,206.71196,11/04/14,176.794268,29.91769,0.169223
09/04/15,207.779999,209.179993,207.190002,208.899994,85548900,205.590023,10/04/14,180.587674,25.00235,0.138450
08/04/15,207.550003,208.509995,207.080002,207.979996,89351900,204.684602,09/04/14,178.666846,26.01776,0.145622
07/04/15,207.860001,208.759995,207.240005,207.279999,81236300,203.995696,08/04/14,177.93325,26.06245,0.146473
06/04/15,205.369995,208.449997,205.210007,207.830002,114368200,204.536985,07/04/14,179.921653,24.61533,0.136811
02/04/15,205.619995,206.979996,205.399994,206.440002,86900900,203.16901,03/04/14,182.074159,21.09485,0.115859
01/04/15,206.389999,206.419998,204.509995,205.699997,137303600,202.440729,02/04/14,182.315471,20.12526,0.110387
31/03/15,207.259995,208.100006,206.360001,206.429993,126768700,203.159159,01/04/14,181.707362,21.45180,0.118057
30/03/15,206.979996,208.610001,206.960007,208.25,96180400,204.950328,31/03/14,180.510453,24.43988,0.135393
27/03/15,205.130005,205.949997,204.899994,205.740005,118939000,202.480104,28/03/14,179.043291,23.43681,0.130900
26/03/15,204.960007,206.369995,204.119995,205.270004,153067200,202.01755,27/03/14,178.164914,23.85264,0.133880
25/03/15,209.070007,209.350006,205.710007,205.759995,159521700,202.499776,26/03/14,178.541359,23.95842,0.134190
24/03/15,209.850006,210.399994,208.740005,208.820007,77805300,205.511304,25/03/14,179.834784,25.67652,0.142778
23/03/15,210.419998,211.110001,210,210,71784500,206.6726,24/03/14,178.985364,27.68724,0.154690
20/03/15,209.710007,211.020004,209.490005,210.410004,177715100,207.076107,21/03/14,179.728607,27.34750,0.152160
19/03/15,209.960007,210.470001,209.029999,209.5,117917300,205.264276,20/03/14,180.428415,24.83586,0.137649
18/03/15,207.389999,211.270004,206.619995,210.460007,228808500,206.204873,19/03/14,179.380925,26.82395,0.149536
